Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
10979,62,2.0,73.18062145426948,72.30984659763331,1.0,13,11.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
1527,151,1.0,34.815008019726854,18.14997183539917,5.0,3,5.0,1966,0.236108458,B,B,16,3893,27,1162.0852713178294,3,10,B
6791,1,3.0,72.02327542455551,2.470855692268123,1.0,4,24.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
16197,27,1.0,42.726200652094455,40.88475319443671,1.0,2,17.0,2017,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
743,41,3.0,68.57499381319145,44.62498120034636,7.0,2,9.0,1968,0.175054867,B,B,36,10055,3,1162.0852713178294,1,0,B
16477,30,2.0,67.25334974560576,36.52332724261017,1.0,5,12.0,2013,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
7814,139,1.0,43.30422228702753,17.906761313805386,8.0,10,9.0,2006,0.122090347,B,B,29,6566,7,1894.0,4,0,B
3260,0,2.0,43.48937802703388,25.097347137255483,5.0,1,5.0,1962,0.319809354,B,B,25,4756,16,2857.0,5,8,B
16043,10,1.0,33.50776533337324,18.119473104878686,6.0,5,9.0,1972,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
11946,1,1.0,41.25108462322254,42.78179397812372,6.0,20,20.0,2015,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
5526,12,2.0,62.011142328341045,38.84696284004475,10.0,15,16.0,1980,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
14776,55,2.0,56.324101484183686,32.501073649724496,9.0,14,17.0,2000,0.041365446,B,B,31,5569,0,1162.0852713178294,1,4,B
12755,32,2.0,58.90007371532232,34.73070696368488,8.0,18,24.0,1997,0.135649789,B,B,46,7960,6,350.0,3,11,B
2396,58,3.0,72.84706408391897,45.90408389388725,9.0,12,14.0,1970,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
859,144,4.0,100.9904278876644,72.31745784247971,9.0,2,5.0,1960,0.306977489,B,B,27,5148,14,1575.0,5,7,B
12359,27,1.0,46.75054924559153,36.52332724261017,0.0,16,0.0,1977,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
15613,32,1.0,35.99883862933943,17.060620852365545,5.0,2,5.0,1970,0.135649789,B,B,46,7960,6,350.0,3,11,B
8548,66,2.0,79.64307024287552,43.83295794204053,8.0,6,6.0,1959,0.111627393,B,B,50,12238,8,1970.0,2,3,B
5194,23,1.0,44.52386773618927,17.258233460632233,11.0,3,4.0,2016,0.014072961,B,B,2,475,0,1162.0852713178294,0,0,B
8596,47,2.0,48.11315961694912,30.408247218629988,5.0,9,9.0,1978,0.101872465,B,B,23,4583,3,1162.0852713178294,3,3,B
9987,77,3.0,58.1274540581186,36.2121401134112,6.0,7,9.0,1974,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
8469,167,3.0,50.90270728796192,33.92377006433001,5.0,4,5.0,1956,0.050272014,B,B,21,4231,14,1020.0,0,3,B
15862,49,2.0,63.5491314952931,33.68797327915276,10.0,12,17.0,1994,0.020741326,B,B,24,5613,5,1340.0,2,5,B
2158,27,2.0,65.64769300184166,60.727850739324296,1.0,8,17.0,2017,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
6587,52,2.0,64.60993058204129,63.33484751189442,1.0,14,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
2326,9,2.0,58.98054297823158,32.94051745357633,8.0,14,14.0,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B
12876,27,2.0,54.49107181674717,33.587619525656585,9.0,5,17.0,2012,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
15614,62,1.0,46.120870682810605,36.52332724261017,1.0,5,17.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
5593,194,3.0,80.05045608929314,55.02680210642559,8.0,3,8.0,1962,0.174739084,B,B,17,3379,9,100.0,0,3,B
16111,6,2.0,53.05353809944366,36.52332724261017,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
11054,19,3.0,76.95085454817605,46.00028331822436,10.0,7,17.0,1993,0.000991363,B,B,33,6783,3,1162.0852713178294,1,9,B
13599,23,3.0,65.23831177017196,64.91282286118853,1.0,13,17.0,1977,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
12262,1,3.0,81.38355446385975,36.52332724261017,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
14721,90,3.0,58.678677956346654,41.77940615153212,5.0,4,5.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B
7585,66,3.0,77.38458950785724,47.04196612899492,10.0,16,16.0,1991,0.111627393,B,B,50,12238,8,1970.0,2,3,B
13499,21,2.0,64.77691626352801,34.182155667323165,12.0,17,17.0,2007,0.034331497,B,B,25,5487,3,1162.0852713178294,0,4,B
6607,0,1.0,34.78944991938816,19.943391410732428,5.0,6,5.0,1961,0.319809354,B,B,25,4756,16,2857.0,5,8,B
7555,1,2.0,64.09070772861901,65.29720566870812,12.0,2,9.0,2018,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
12254,45,1.0,39.58597946776947,39.512575423856894,9.0,5,17.0,2017,0.195781053,B,B,23,5212,6,1162.0852713178294,3,2,B
9841,21,3.0,62.39438226560701,44.063216241349295,5.0,8,9.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B
2493,85,1.0,44.66874910326479,36.52332724261017,1.0,9,1.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
90,51,3.0,75.40175367063244,52.9875244464296,4.0,2,6.0,1931,0.015016892,B,B,17,3079,59,2890.0,0,8,B
6910,3,1.0,38.78799930878896,19.878572122602154,8.0,8,16.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
7039,96,3.0,77.61501016978387,45.03516624063794,10.0,8,14.0,1995,0.041116354,B,B,53,14892,4,1162.0852713178294,1,4,B
10151,1,2.0,53.82981825338361,53.772421482682425,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
7472,31,2.0,44.2795413959844,29.604193752132,5.0,7,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
7526,172,1.0,42.845652953662594,24.67379082861334,9.0,13,15.0,1972,0.0,B,B,7,1660,39,1786.0,1,5,B
16119,131,3.0,67.37215136466237,49.50139190292053,6.0,11,3.0,1961,0.0,B,B,23,3684,2,1162.0852713178294,0,4,B
2025,111,1.0,43.47869833252173,23.315555201489445,8.0,6,12.0,1986,0.093442564,B,B,23,4635,5,3300.0,2,4,B
15719,22,1.0,49.9851066115202,36.52332724261017,1.0,14,25.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
11718,1,2.0,55.34059302453474,36.52332724261017,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
3359,124,1.0,44.65574403758029,23.60153149878052,8.0,11,14.0,1987,0.122090347,B,B,29,6566,7,1894.0,4,0,B
14413,21,1.0,42.869025458764,21.38463758827183,7.0,10,9.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B
15298,13,3.0,77.8673057881528,49.523902521815536,10.0,17,17.0,2000,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
5333,3,2.0,44.1248130563069,27.99980905001265,6.0,4,5.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B
9923,12,3.0,73.45472115659649,45.044852752084246,10.0,17,17.0,1987,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
4271,8,2.0,58.55134800925896,32.2153987346703,10.0,5,16.0,1981,0.219006007,B,B,28,6746,3,1162.0852713178294,1,4,B
3127,11,1.0,39.3404853038446,20.961454651028266,8.0,5,12.0,1976,0.0001696759999999,B,B,36,5992,0,1162.0852713178294,1,1,B
675,64,2.0,47.039400921266136,30.17224410885496,6.0,3,9.0,1975,0.002211665,B,B,39,7614,3,1162.0852713178294,1,5,A
875,1,1.0,50.745034599622976,36.52332724261017,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
4549,31,2.0,80.54264033432669,35.54959398594974,14.0,5,40.0,2013,0.151346216,B,A,32,5889,10,830.0,4,1,B
1938,61,2.0,48.3227793169244,32.348899848055694,5.0,7,9.0,1974,0.300322518,B,B,52,10311,6,1162.0852713178294,1,9,B
16135,103,2.0,47.31997496624727,34.75482092992203,5.0,6,5.0,1961,0.151346216,B,A,32,5889,10,830.0,4,1,B
8806,20,2.0,56.76990249211013,30.929494438097947,9.0,6,23.0,2006,0.019508796,B,B,37,7687,11,176.0,5,5,B
429,92,4.0,107.7475537978527,60.37735125352511,13.0,10,17.0,2008,0.460556389,B,B,20,4386,14,1162.0852713178294,1,5,B
14075,64,4.0,101.2380994821876,63.780337112605686,10.0,13,22.0,2002,0.135649789,B,B,46,7960,6,350.0,3,11,B
6672,10,2.0,48.43686052302616,33.961521717752646,7.0,4,12.0,1974,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
6367,113,3.0,76.9657116441348,47.70559044355444,10.0,11,17.0,1976,0.050755569,B,B,24,5469,1,145.0,0,1,B
7372,61,2.0,48.54753228005514,42.214992112446495,5.0,10,9.0,1976,0.300322518,B,B,52,10311,6,1162.0852713178294,1,9,B
16704,111,4.0,95.03303235560604,68.38822103299889,8.0,4,9.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
9865,61,2.0,54.320450432075006,30.03107763244285,11.0,1,16.0,1982,0.300322518,B,B,52,10311,6,1162.0852713178294,1,9,B
5991,55,3.0,52.4532935032769,31.178348473946485,8.0,3,14.0,1990,0.041365446,B,B,31,5569,0,1162.0852713178294,1,4,B
3630,23,3.0,68.58456116516244,36.52332724261017,1.0,4,4.0,1977,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
14548,74,2.0,68.64332663658429,36.52332724261017,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
8673,27,1.0,47.058040732585056,36.52332724261017,1.0,4,16.0,2015,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
3536,138,1.0,34.05937642895892,23.529305891997627,6.0,10,9.0,1973,0.195781053,B,B,23,5212,6,1162.0852713178294,3,2,B
11792,6,1.0,42.02458754161445,18.006901796270046,13.0,21,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
624,27,2.0,59.94996365942135,36.52332724261017,0.0,15,0.0,1977,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
10746,6,1.0,40.395733335293706,41.949729258035326,1.0,2,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
7591,170,3.0,61.37492724098669,45.189792194634784,6.0,4,9.0,1964,0.21843974,B,B,21,4472,6,1450.0,4,7,A
3696,46,2.0,44.285160148367225,24.124580481348925,5.0,13,12.0,1975,0.188783766,B,B,31,6137,4,1162.0852713178294,0,1,B
14358,67,1.0,43.85707863238357,46.22643307356097,1.0,20,22.0,1977,0.0077202819999999,B,B,38,4788,2,1162.0852713178294,0,4,B
2797,67,3.0,66.82232441471817,47.27325325875746,7.0,5,12.0,1978,0.100455735,B,B,43,7227,0,1162.0852713178294,1,6,A
9234,37,1.0,42.83172599172979,17.235686209691146,8.0,4,14.0,1978,0.127811589,B,B,28,7287,5,320.0,1,3,B
10785,45,3.0,83.22441166759276,36.52332724261017,1.0,9,7.0,2013,0.195781053,B,B,23,5212,6,1162.0852713178294,3,2,B
5549,27,2.0,78.15355270632129,36.52332724261017,1.0,15,12.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
13109,77,3.0,67.06293157585868,47.78939393341813,6.0,6,12.0,1981,0.298204575,B,B,16,4048,3,1162.0852713178294,1,3,B
8451,27,3.0,79.65773183781319,77.40813760639665,1.0,4,1.0,1977,0.017647053,B,B,2,469,0,1162.0852713178294,0,0,B
15206,12,1.0,34.75419176524872,19.65637610992546,6.0,6,9.0,1982,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
4141,94,4.0,96.93312720933692,96.2829009845397,8.0,18,22.0,2015,0.282797669,B,B,33,8667,2,1162.0852713178294,0,6,B
10309,66,1.0,32.64855007706279,22.41284448955264,5.0,1,4.0,1963,0.111627393,B,B,50,12238,8,1970.0,2,3,B
7813,124,1.0,38.4533939307614,22.61404926906141,9.0,5,14.0,1961,0.16909109,B,B,19,3856,10,1162.0852713178294,2,5,B
16394,23,1.0,53.77527789755955,36.52332724261017,1.0,3,4.0,1977,0.014072961,B,B,2,475,0,1162.0852713178294,0,0,B
8726,61,4.0,89.70460900472902,57.73160348055674,8.0,4,14.0,1994,0.300322518,B,B,52,10311,6,1162.0852713178294,1,9,B
10299,6,2.0,65.76006806091783,36.52332724261017,1.0,10,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
15908,61,2.0,46.51061051291392,29.0603704851716,6.0,9,12.0,1977,0.300322518,B,B,52,10311,6,1162.0852713178294,1,9,B
15943,111,1.0,38.1661399046898,21.64784723392929,10.0,5,12.0,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B
13453,13,2.0,64.0284445542039,35.12994731406149,10.0,14,22.0,1998,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
7034,45,2.0,59.92750221994704,3.798341250821946,1.0,23,1.0,2017,0.195781053,B,B,23,5212,6,1162.0852713178294,3,2,B
13468,47,1.0,34.60549624733205,22.565666736260443,6.0,8,9.0,1969,0.298204575,B,B,16,4048,3,1162.0852713178294,1,3,B
5433,55,1.0,41.868942179032935,22.828053299240192,8.0,14,14.0,1999,0.041365446,B,B,31,5569,0,1162.0852713178294,1,4,B
1590,27,3.0,79.94568973050725,36.52332724261017,1.0,14,17.0,1977,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
5926,88,3.0,63.5056227184885,43.84182404536601,6.0,4,9.0,1971,0.127375905,B,B,43,8429,3,1162.0852713178294,3,9,B
15668,77,2.0,46.05791948176309,31.45476503659023,6.0,11,9.0,1974,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
6258,6,1.0,38.19378980253248,36.52332724261017,0.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12176,145,2.0,62.23332919234233,33.94152162317378,10.0,18,17.0,1988,0.0,B,B,30,5562,0,1162.0852713178294,0,5,A
15361,96,2.0,49.72512243221449,27.369708765064924,6.0,4,5.0,1975,0.041116354,B,B,53,14892,4,1162.0852713178294,1,4,B
16449,94,1.0,41.44729547397949,23.919446956212237,8.0,15,14.0,1993,0.521867054,B,B,25,6149,0,1162.0852713178294,0,0,B
4408,90,1.0,36.19222982691704,17.671509428358945,5.0,4,5.0,1962,0.265088676,B,B,37,5288,0,1937.0,3,2,B
16116,76,3.0,75.59234417009354,46.557785061464,10.0,7,16.0,1979,0.0,B,B,7,1660,39,1786.0,1,5,B
14719,31,3.0,76.4358402249719,41.34873269477322,10.0,1,9.0,2002,0.151346216,B,A,32,5889,10,830.0,4,1,B
5859,46,1.0,33.00404344745182,19.34169240685324,6.0,8,12.0,1972,0.0,B,B,47,11319,0,1145.0,3,5,B
11820,93,2.0,58.1321180567761,32.579407094224365,11.0,12,16.0,1984,0.521867054,B,B,25,6149,0,1162.0852713178294,0,0,B
16531,93,3.0,136.38939120926491,136.68919128618822,0.0,1,1.0,1977,0.004949358,B,B,0,186,0,1162.0852713178294,0,0,B
15067,1,1.0,39.475796536491,23.098055032484663,8.0,12,17.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B
12506,55,3.0,77.80692249528266,48.38889079952439,10.0,10,17.0,1988,0.041365446,B,B,31,5569,0,1162.0852713178294,1,4,B
16728,101,1.0,36.775700968474816,23.71829967860498,9.0,10,12.0,1973,0.225824954,A,B,41,6558,7,1548.0,3,2,B
7197,27,3.0,79.55393747573873,36.52332724261017,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
6877,62,1.0,44.40355371488278,21.17562962066837,9.0,15,17.0,2010,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
632,27,1.0,48.7603390908081,36.52332724261017,1.0,7,17.0,1977,0.017647053,B,B,2,469,0,1162.0852713178294,0,0,B
14129,144,1.0,42.81881426108285,23.833148787680912,8.0,5,12.0,1982,0.306977489,B,B,27,5148,14,1575.0,5,7,B
7778,5,2.0,43.41816938063175,21.590298239277963,9.0,2,7.0,1960,0.150817539,B,B,16,3433,4,2643.0,4,5,B
8803,6,1.0,42.8469749055384,39.5337996385904,10.0,5,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
4161,148,1.0,33.61470547882279,19.08933868366617,5.0,10,9.0,1965,0.313924552,B,B,22,4625,11,3855.0,2,10,B
11443,130,1.0,32.9883493774982,22.304666495246323,7.0,7,9.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
9972,35,2.0,48.75602723826065,33.10156162254325,6.0,9,9.0,1968,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
4830,23,2.0,60.67541802034916,60.565770035445134,1.0,5,25.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
13079,79,1.0,35.09191485157909,23.64524386597413,9.0,5,12.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B
758,27,1.0,52.9806866426808,51.51383709885996,12.0,11,17.0,2017,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
4256,53,1.0,41.42639923761112,19.35909745175071,8.0,15,16.0,1981,0.049637257,B,B,34,7759,0,229.0,1,3,B
3601,30,1.0,42.04688631883095,44.17475861733945,1.0,13,11.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1946,55,3.0,76.99346766547983,42.50614640010587,10.0,6,14.0,1998,0.041365446,B,B,31,5569,0,1162.0852713178294,1,4,B
12598,1,3.0,87.06207373560154,36.52332724261017,10.0,17,22.0,2015,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
6760,38,1.0,46.12544858899494,36.52332724261017,1.0,4,17.0,1977,0.060753049,B,B,15,2787,2,520.0,0,7,B
16052,124,2.0,47.3914066089875,28.51194346660029,5.0,2,9.0,1966,0.16909109,B,B,19,3856,10,1162.0852713178294,2,5,B
5722,10,1.0,38.63515515559854,20.97625713766785,9.0,8,14.0,1970,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
14869,27,3.0,46.69936040168936,36.52332724261017,0.0,23,25.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
7165,31,2.0,47.89551283249981,27.49388148414318,5.0,4,5.0,1965,0.151346216,B,A,32,5889,10,830.0,4,1,B
10805,48,2.0,53.74609695008119,31.36254529233618,8.0,12,16.0,1983,0.041124634,B,B,46,9515,5,1162.0852713178294,1,10,B
13805,23,2.0,55.03129296994047,55.77806517493887,1.0,4,12.0,2017,0.005767451,B,B,1,388,0,1162.0852713178294,0,0,B
15918,30,1.0,32.066234838333685,36.52332724261017,1.0,5,17.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1503,62,2.0,46.25205569839256,23.809926927165733,6.0,11,14.0,1975,0.002211665,B,B,39,7614,3,1162.0852713178294,1,5,A
6068,57,2.0,55.62042545175433,32.64952237937902,8.0,9,16.0,1980,0.133215333,B,B,49,11395,3,1406.0,3,4,A
10162,6,3.0,80.03910659199211,78.36043716268166,1.0,3,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
11537,9,1.0,39.22884557100184,21.89881870155452,8.0,9,14.0,2010,0.31019913,B,B,11,2748,1,1162.0852713178294,0,0,B
14415,7,2.0,41.093070598938105,29.720989477802032,5.0,4,5.0,1967,0.130617806,B,B,39,10418,9,900.0,1,9,B
14402,39,2.0,46.97752092990465,28.85556723607204,5.0,4,14.0,1976,0.428825818,B,B,25,5011,8,730.0,0,2,B
3726,161,1.0,52.70849383766689,20.502344662972035,11.0,3,7.0,1911,0.014423114,B,B,19,3806,4,1162.0852713178294,0,3,B
11870,185,3.0,76.54322466475195,47.531757781573006,10.0,5,17.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B
1468,157,3.0,66.70214391271496,45.96947580159011,8.0,5,5.0,1931,0.0,B,B,30,7538,87,4702.0,5,5,B
15147,6,2.0,63.367317200458295,40.99588011533297,10.0,4,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
11300,30,3.0,78.78533452941231,36.52332724261017,1.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
699,30,2.0,65.69160993787237,66.74285777449711,1.0,19,24.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12699,23,1.0,31.297256502104627,27.415963977478533,1.0,8,1.0,2016,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
5242,27,2.0,71.52025221956288,31.908843359924088,10.0,4,17.0,2018,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
6741,27,2.0,59.37957011831522,59.51384856143322,1.0,14,19.0,2015,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
7639,27,1.0,38.756506999921264,36.52332724261017,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
7740,56,1.0,40.96957900317993,22.019286643492197,9.0,16,16.0,1988,0.0,B,B,23,5067,4,1162.0852713178294,2,6,B
12058,101,1.0,33.423246576792764,18.11339665285072,5.0,5,5.0,1969,0.038692987,B,B,28,6533,1,1015.0,2,5,B
8301,1,2.0,64.67644465593514,36.52332724261017,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
9577,19,3.0,62.38250154525821,45.15839031528968,5.0,9,9.0,1975,0.309479124,B,B,35,7715,4,990.0,0,6,B
8373,74,2.0,78.62221205458839,36.52332724261017,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
15357,91,1.0,41.11348630656638,21.960906539205205,9.0,2,14.0,1972,0.333891544,B,B,30,6564,1,1162.0852713178294,0,0,B
4001,62,2.0,64.03077365016406,36.52332724261017,1.0,7,1.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
3067,31,2.0,60.00699595005486,35.07730981815217,8.0,7,8.0,1961,0.0,B,B,23,3684,2,1162.0852713178294,0,4,B
227,2,1.0,35.40036771608469,22.38735060270397,5.0,6,9.0,1969,0.130617806,B,B,39,10418,9,900.0,1,9,B
3457,67,1.0,38.8060165398644,26.259672226430705,7.0,6,5.0,2012,0.100455735,B,B,43,7227,0,1162.0852713178294,1,6,A
13819,46,1.0,30.94516744710193,13.434489510466545,6.0,5,9.0,1968,0.188783766,B,B,31,6137,4,1162.0852713178294,0,1,B
8530,95,2.0,42.734866206487176,29.21856790479269,5.0,5,5.0,1963,0.0,B,B,7,1660,39,1786.0,1,5,B
12551,124,2.0,69.86074198232329,40.89833833725484,8.0,7,5.0,1953,0.16909109,B,B,19,3856,10,1162.0852713178294,2,5,B
7357,23,3.0,87.779683516247,36.52332724261017,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
10542,27,1.0,67.26456239813952,62.509498735414965,12.0,17,17.0,2015,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
5506,1,3.0,82.8911227927767,36.52332724261017,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
10131,141,3.0,53.36886531810878,28.35633494562121,6.0,11,16.0,1970,0.0,B,B,23,3684,2,1162.0852713178294,0,4,B
11488,7,3.0,85.864178061831,53.29351181480786,10.0,8,17.0,2005,0.130617806,B,B,39,10418,9,900.0,1,9,B
6825,129,2.0,59.74679686871711,35.330093899556005,7.0,4,7.0,1940,0.020741326,B,B,24,5613,5,1340.0,2,5,B
4884,29,1.0,39.68887710532403,18.944480450824138,8.0,2,14.0,1977,0.069660344,B,B,31,6119,4,1162.0852713178294,1,2,B
7107,58,2.0,48.854454526158825,31.9281943802878,6.0,3,9.0,1968,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
14964,57,1.0,32.719284687514644,20.30726469487881,6.0,4,12.0,1981,0.133215333,B,B,49,11395,3,1406.0,3,4,A
8174,23,1.0,46.88683597148046,36.52332724261017,0.0,3,3.0,2016,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
13185,27,1.0,44.6359141728862,36.52332724261017,0.0,5,17.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
15017,33,1.0,31.315250160728887,36.52332724261017,0.0,15,17.0,1977,0.236108458,B,B,16,3893,27,1162.0852713178294,3,10,B
143,63,3.0,74.72740474286606,45.71902012369876,10.0,4,17.0,1999,0.23861713,B,B,26,3889,6,705.0,3,6,B
15324,79,2.0,59.26812335257112,36.73806642438844,10.0,10,22.0,2002,0.050755569,B,B,24,5469,1,145.0,0,1,B
5453,13,1.0,38.77454754610441,22.492960632932697,8.0,10,16.0,1999,0.133215333,B,B,49,11395,3,1406.0,3,4,A
973,18,1.0,41.92833188819943,21.385775607732533,8.0,5,14.0,1989,0.0,B,B,30,5562,0,1162.0852713178294,0,5,A
6897,1,2.0,64.82700018606558,36.52332724261017,1.0,26,24.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
10464,22,2.0,41.81740187372816,24.50311264467215,5.0,6,9.0,1972,0.118537385,B,B,30,6207,1,1183.0,1,0,B
1781,27,3.0,82.36401543559012,36.52332724261017,1.0,9,12.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
8821,34,2.0,52.149908115463546,33.968092454427264,8.0,6,17.0,1995,0.069753361,B,B,53,13670,4,1162.0852713178294,1,11,B
10523,53,1.0,38.073661492890366,36.52332724261017,0.0,9,0.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
9404,161,2.0,55.78481814562032,34.23048876030064,9.0,18,17.0,1996,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
13751,132,1.0,37.35804306421228,20.11492662522384,9.0,14,16.0,1979,0.306977489,B,B,27,5148,14,1575.0,5,7,B
10153,1,3.0,80.40701311964045,79.44415099332792,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
2492,61,3.0,67.33754390065988,42.228395211941816,8.0,5,9.0,1980,0.300322518,B,B,52,10311,6,1162.0852713178294,1,9,B
5547,156,1.0,41.68799420642208,20.1483368541395,7.0,6,14.0,2011,0.007658515,B,B,35,7077,56,2301.0,3,19,B
10048,3,1.0,34.120234829500674,21.35147351552811,6.0,4,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
1837,172,1.0,39.063098776449976,21.50142442572495,6.0,3,15.0,1975,0.0,B,B,7,1660,39,1786.0,1,5,B
861,13,1.0,44.58259639059568,21.083278800759945,8.0,8,12.0,1998,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
9750,134,2.0,77.03057926969667,42.66732232335127,12.0,5,7.0,1961,0.015016892,B,B,17,3079,59,2890.0,0,8,B
5126,64,3.0,69.13093951777222,45.00084095493787,1.0,3,9.0,1970,0.135649789,B,B,46,7960,6,350.0,3,11,B
16525,23,1.0,42.09140704138715,36.52332724261017,1.0,3,5.0,1977,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
14287,39,1.0,33.91288312618613,19.44577585644332,6.0,4,9.0,1971,0.428825818,B,B,25,5011,8,730.0,0,2,B
11454,28,4.0,102.2593336800646,77.66891309008344,9.0,5,5.0,1957,0.118537385,B,B,30,6207,1,1183.0,1,0,B
153,67,3.0,64.38160695908242,44.71593166280484,6.0,11,12.0,1975,0.100455735,B,B,43,7227,0,1162.0852713178294,1,6,A
